Date,Open,High,Low,Close,Volume,Adj Close
2010-12-14,9.29,9.29,9.29,9.29,000,8.69
2010-12-13,9.26,9.26,9.26,9.26,000,8.66
2010-12-10,9.19,9.19,9.19,9.19,000,8.60
2010-12-09,9.31,9.31,9.31,9.31,000,8.63
2010-12-08,9.31,9.31,9.31,9.31,000,8.63
2010-12-07,9.35,9.35,9.35,9.35,000,8.66
2010-12-06,9.39,9.39,9.39,9.39,000,8.70
2010-12-03,9.30,9.30,9.30,9.30,000,8.62
2010-12-02,9.17,9.17,9.17,9.17,000,8.50
2010-12-01,8.95,8.95,8.95,8.95,000,8.29
2010-11-30,8.74,8.74,8.74,8.74,000,8.10
2010-11-29,8.76,8.76,8.76,8.76,000,8.12
2010-11-26,8.88,8.88,8.88,8.88,000,8.23
2010-11-24,8.96,8.96,8.96,8.96,000,8.30
2010-11-23,8.84,8.84,8.84,8.84,000,8.19
2010-11-22,9.09,9.09,9.09,9.09,000,8.42
2010-11-19,9.16,9.16,9.16,9.16,000,8.49
2010-11-18,9.18,9.18,9.18,9.18,000,8.51
2010-11-17,9.08,9.08,9.08,9.08,000,8.41
2010-11-16,9.06,9.06,9.06,9.06,000,8.40
2010-11-15,9.24,9.24,9.24,9.24,000,8.56
2010-11-12,9.23,9.23,9.23,9.23,000,8.55
2010-11-11,9.28,9.28,9.28,9.28,000,8.60
2010-11-10,9.39,9.39,9.39,9.39,000,8.70
2010-11-09,9.44,9.44,9.44,9.44,000,8.75
2010-11-08,9.38,9.38,9.38,9.38,000,8.69
2010-11-05,9.47,9.47,9.47,9.47,000,8.78
2010-11-04,9.46,9.46,9.46,9.46,000,8.77
2010-11-03,9.24,9.24,9.24,9.24,000,8.56
2010-11-02,9.16,9.16,9.16,9.16,000,8.49
2010-11-01,9.08,9.08,9.08,9.08,000,8.41
2010-10-29,9.00,9.00,9.00,9.00,000,8.34
2010-10-28,8.95,8.95,8.95,8.95,000,8.29
2010-10-27,8.87,8.87,8.87,8.87,000,8.22
2010-10-26,9.05,9.05,9.05,9.05,000,8.39
2010-10-25,9.10,9.10,9.10,9.10,000,8.43
2010-10-22,9.06,9.06,9.06,9.06,000,8.40
2010-10-21,9.06,9.06,9.06,9.06,000,8.40
2010-10-20,8.94,8.94,8.94,8.94,000,8.28
2010-10-19,8.92,8.92,8.92,8.92,000,8.27
2010-10-18,9.08,9.08,9.08,9.08,000,8.41
2010-10-15,9.05,9.05,9.05,9.05,000,8.39
2010-10-14,9.12,9.12,9.12,9.12,000,8.45
2010-10-13,9.13,9.13,9.13,9.13,000,8.46
2010-10-12,9.00,9.00,9.00,9.00,000,8.34
2010-10-11,8.99,8.99,8.99,8.99,000,8.33
2010-10-08,8.93,8.93,8.93,8.93,000,8.27
2010-10-07,8.88,8.88,8.88,8.88,000,8.23
2010-10-06,8.97,8.97,8.97,8.97,000,8.31
2010-10-05,8.91,8.91,8.91,8.91,000,8.26
2010-10-04,8.73,8.73,8.73,8.73,000,8.09
2010-10-01,8.74,8.74,8.74,8.74,000,8.10
2010-09-30,8.72,8.72,8.72,8.72,000,8.08
2010-09-29,8.64,8.64,8.64,8.64,000,8.01
2010-09-28,8.60,8.60,8.60,8.60,000,7.97
2010-09-27,8.54,8.54,8.54,8.54,000,7.91
2010-09-24,8.52,8.52,8.52,8.52,000,7.89
2010-09-23,8.46,8.46,8.46,8.46,000,7.84
2010-09-22,8.49,8.49,8.49,8.49,000,7.87
2010-09-21,8.47,8.47,8.47,8.47,000,7.85
2010-09-20,8.39,8.39,8.39,8.39,000,7.77
2010-09-17,8.30,8.30,8.30,8.30,000,7.69
2010-09-16,8.30,8.30,8.30,8.30,000,7.69
2010-09-15,8.34,8.34,8.34,8.34,000,7.73
2010-09-14,8.37,8.37,8.37,8.37,000,7.76
2010-09-13,8.36,8.36,8.36,8.36,000,7.75
2010-09-10,8.18,8.18,8.18,8.18,000,7.58
2010-09-09,8.14,8.14,8.14,8.14,000,7.54
2010-09-08,8.08,8.08,8.08,8.08,000,7.49
2010-09-07,7.98,7.98,7.98,7.98,000,7.39
2010-09-03,8.11,8.11,8.11,8.11,000,7.52
2010-09-02,8.04,8.04,8.04,8.04,000,7.45
2010-09-01,8.00,8.00,8.00,8.00,000,7.41
2010-08-31,7.79,7.79,7.79,7.79,000,7.22
2010-08-30,7.76,7.76,7.76,7.76,000,7.19
2010-08-27,7.75,7.75,7.75,7.75,000,7.18
2010-08-26,7.72,7.72,7.72,7.72,000,7.15
2010-08-25,7.61,7.61,7.61,7.61,000,7.05
2010-08-24,7.69,7.69,7.69,7.69,000,7.13
2010-08-23,7.77,7.77,7.77,7.77,000,7.20
2010-08-20,7.77,7.77,7.77,7.77,000,7.20
2010-08-19,7.86,7.86,7.86,7.86,000,7.28
2010-08-18,7.91,7.91,7.91,7.91,000,7.33
2010-08-17,7.98,7.98,7.98,7.98,000,7.39
2010-08-16,7.90,7.90,7.90,7.90,000,7.32
2010-08-13,7.85,7.85,7.85,7.85,000,7.27
2010-08-12,7.87,7.87,7.87,7.87,000,7.29
2010-08-11,7.89,7.89,7.89,7.89,000,7.31
2010-08-10,8.09,8.09,8.09,8.09,000,7.50
2010-08-09,8.19,8.19,8.19,8.19,000,7.59
2010-08-06,8.18,8.18,8.18,8.18,000,7.58
